,CustomerID,InvoiceNo,Basket Price
18375,17288,548566,127.30000000000001
18376,17288,553371,245.88
18377,17288,578942,553.89
18378,17288,579834,200.04
18379,17289,556487,164.45
18380,17289,574675,422.39
18381,17289,575041,335.93
18383,17290,578307,348.83
18384,17290,580893,164.18
18385,17291,543202,550.8000000000001
18386,17293,538646,346.14
18387,17293,543256,123.21
18388,17293,559160,235.82
18389,17293,563176,96.86
18390,17293,563177,65.0
18391,17293,566951,250.34
18392,17293,570843,236.31
18393,17293,575325,306.25
18394,17293,580091,194.13
18395,17295,569824,279.36
18396,17295,575754,120.53999999999999
18397,17295,575757,147.1
18398,17297,578045,128.18
18399,17298,562572,107.63999999999999
18400,17298,564850,390.78000000000003
18401,17299,557316,151.63
18402,17299,564959,116.56
18403,17299,566266,297.36
18404,17299,579121,91.06
18405,17301,577319,163.24
18406,17302,543288,182.85
18407,17302,553178,120.27
18408,17302,562725,342.78999999999996
18409,17302,574903,335.47
18410,17302,578690,138.55
18412,17303,538635,250.04
18413,17306,539721,324.0
18414,17306,541814,732.14
18415,17306,544164,601.94
18416,17306,546011,367.20000000000005
18417,17306,546775,152.64000000000001
18418,17306,548222,396.59999999999997
18419,17306,548223,152.64000000000001
18420,17306,553867,451.70000000000005
18421,17306,557133,291.5
18422,17306,557134,511.79999999999995
18423,17306,557135,461.9
18424,17306,559044,426.2
18425,17306,560605,611.24
18426,17306,562224,611.24
18427,17306,565084,576.74
18428,17306,568943,506.18
18429,17306,574226,379.92
18430,17306,579400,696.8000000000001
18431,17306,579402,348.35
18435,17309,565614,82.75
18436,17311,542284,556.46
18437,17311,567865,828.39
18438,17312,558765,145.8
18439,17312,559361,253.69999999999996
18440,17312,561035,244.79999999999998
18441,17313,575146,2291.81
18443,17314,542641,203.8
18444,17314,542786,359.45000000000005
18445,17314,547885,213.3
18446,17314,557898,517.05
18447,17314,559980,202.87
18448,17314,570855,667.92
18449,17314,575911,315.72
18450,17314,576385,34.65
18454,17315,539404,101.97
18455,17315,540005,186.41
18456,17315,541669,331.76
18457,17315,543246,103.25
18458,17315,543477,15.0
18459,17315,544036,188.7
18460,17315,544633,131.8
18461,17315,545602,109.16
18462,17315,546418,109.58
18463,17315,547107,174.16000000000003
18464,17315,548150,142.28
18465,17315,548447,205.75
18466,17315,550025,146.0
18467,17315,550030,42.89999999999999
18468,17315,550828,110.7
18469,17315,551555,108.87
18470,17315,552537,111.03
18471,17315,553008,191.44
18472,17315,554090,117.93
18473,17315,555200,262.61
18474,17315,559112,215.25
18475,17315,559336,112.31
18476,17315,559938,112.81
18477,17315,561394,144.8
18478,17315,562277,190.35
18479,17315,563384,168.15
18480,17315,564191,258.28
18481,17315,564196,15.0
18482,17315,564861,15.0
18483,17315,564976,222.04
18484,17315,566624,301.0
18485,17315,568199,266.55
18486,17315,570884,273.78
18487,17315,572541,138.01
18488,17315,573911,179.79999999999998
18489,17315,575515,420.74999999999994
18490,17315,577833,145.64999999999998
18491,17315,581345,180.1
18497,17317,566259,2027.94
18498,17317,571553,496.08000000000004
18499,17317,572555,38.160000000000004
18502,17320,537428,450.92
18503,17320,550334,459.18
18504,17320,564950,290.52
18505,17321,569261,615.91
18506,17321,580068,41.25
18507,17323,544464,136.64
18508,17323,552310,149.38
18509,17323,558087,135.37
18510,17323,562569,104.50999999999999
18511,17323,570217,158.82
18512,17323,577493,204.77
18513,17323,578670,4.949999999999999
18516,17324,537780,127.05000000000001
18517,17324,540866,575.18
18518,17324,577217,243.61
18519,17324,577840,40.64
18520,17325,545648,96.8
18521,17329,542585,243.36
18522,17329,578826,279.75
18523,17330,569258,264.9
18524,17330,576902,99.0
18525,17331,562609,175.2
18526,17333,566781,494.25
18527,17334,543170,296.1
18528,17334,543622,10.5
18530,17337,543040,950.18
18531,17337,548714,459.5
18532,17337,553035,490.28
18533,17337,559682,32.95
18537,17338,538626,767.6
18538,17338,540968,770.75
18539,17338,544586,1100.25
18540,17338,550477,682.2
18541,17338,553710,300.05
18542,17338,558709,591.23
18543,17338,563565,935.79
18544,17338,578041,1329.6200000000001
18547,17339,538087,60.0
18548,17339,565757,183.36
18549,17340,537852,2671.27
18550,17340,539654,1689.12
18551,17340,549578,834.6800000000001
18552,17340,555009,582.69
18553,17340,559676,1180.12
18554,17340,559677,15.0
18555,17340,563019,590.12
18556,17340,567484,748.23
18557,17340,567486,25.200000000000003
18558,17340,567487,49.92
18559,17340,575516,3804.64
18565,17341,537781,416.61
18566,17341,559123,251.18
18567,17341,559126,14.5
18568,17343,539478,193.64
18569,17344,572461,157.62
18570,17345,554916,82.79
18571,17345,554918,42.59
18572,17345,565856,155.8
18573,17345,578548,238.51
18574,17346,536551,134.11
18575,17346,538942,101.23
18576,17346,543907,102.62
18577,17346,550298,223.42000000000002
18578,17346,553833,222.31
18579,17346,555560,146.15
18580,17346,556740,147.42000000000002
18581,17346,564742,151.52
18582,17346,570791,232.69
18583,17346,572050,222.72
18584,17346,572055,185.06
18585,17346,573873,192.53
18586,17346,578370,166.0
18587,17346,579116,193.03
18588,17346,580879,137.09
18590,17347,566727,228.96
18591,17348,543997,160.15
18592,17348,568833,500.46
18593,17348,574351,109.49
18594,17348,575767,208.89
18595,17348,578719,177.61
18596,17349,556596,98.25
18597,17350,571918,121.61
18598,17350,572651,734.85
18599,17350,580109,322.74
18600,17350,580110,72.24
18602,17351,546405,198.6
18603,17351,557959,228.7
18604,17351,574316,159.85
18605,17353,559519,870.0
18606,17353,562123,870.0
18607,17354,571945,1393.06
18608,17356,542796,178.22
18609,17357,576611,378.49
18610,17357,576612,5.9
18611,17358,539471,241.66000000000003
18612,17358,543547,119.15
18613,17359,579173,127.86
18614,17360,556107,320.9
18615,17360,578013,111.91
18616,17360,578019,135.43
18617,17361,544475,45.0
18618,17361,555651,218.92
18619,17361,572243,224.28
18620,17362,543053,150.0
18621,17362,550152,162.23000000000002
18622,17364,540992,394.38
18623,17364,544887,504.56
18624,17364,548192,247.45000000000002
18625,17364,552231,628.85
18626,17364,553848,284.76
18627,17364,561125,531.96
18628,17364,575846,904.6
18629,17364,578531,248.16
18630,17364,580294,271.99
18631,17364,581478,391.02
18632,17364,581479,29.5
18634,17365,540798,727.36
18635,17365,540799,15.299999999999999
18636,17365,548451,541.05
18637,17365,554382,609.28
18638,17365,557846,443.82
18639,17365,566562,1126.47
18640,17365,572037,877.71
18641,17365,578925,426.37
18642,17367,550288,167.55
18643,17368,540273,13.44
18644,17368,540997,117.41
18645,17368,547811,194.92000000000002
18646,17368,557063,160.35
18647,17368,557272,535.0
18648,17368,565861,20.8
18649,17368,574861,166.92
18650,17368,576841,106.88
18652,17370,557857,110.69999999999999
18653,17370,566047,117.36
18654,17370,567141,108.0
18655,17370,568585,110.12
18656,17371,538656,92.14
18657,17371,578022,270.45
18658,17371,578028,55.81
18659,17372,538418,168.46
18660,17372,538852,198.07
18661,17372,542258,162.4
18662,17372,549556,212.12
18663,17372,556207,128.76
18664,17372,558102,185.82
18665,17372,570424,156.61
18666,17372,573336,124.94
18667,17373,542649,145.25
18668,17373,561670,142.05
18669,17373,568921,146.22
18670,17373,573398,213.4
18671,17374,545524,191.95
18672,17374,551880,303.82
18673,17375,538655,109.71000000000001
18674,17375,542741,176.66
18675,17375,554509,113.73
18677,17376,542899,105.85
18678,17376,569106,97.35
18679,17377,536500,223.9
18680,17377,537898,364.4
18681,17377,539454,196.78
18682,17377,543590,216.57999999999998
18683,17377,544916,132.17000000000002
18684,17377,546163,146.23000000000002
18685,17377,548012,317.56
18686,17377,557284,133.07
18687,17377,562542,309.65
18688,17377,566238,148.27
18689,17377,568224,123.97
18690,17377,570289,168.3
18691,17377,571317,353.73
18692,17377,572191,112.18
18693,17377,572288,204.07
18694,17377,573772,151.5
18695,17377,574340,156.25
18696,17377,575211,283.31
18697,17377,576191,213.61
18698,17377,576661,102.79
18700,17379,579161,389.71999999999997
18701,17381,536735,211.2
18702,17381,536736,824.88
18703,17381,537235,2567.6400000000003
18704,17381,540636,212.0
18705,17381,543192,1987.62
18706,17381,543588,1127.52
18707,17381,543589,191.0
18708,17381,544320,57.599999999999994
18709,17381,545748,1588.68
18710,17381,545752,431.28
18711,17381,548704,937.7099999999999
18712,17381,548705,189.12
18713,17381,550156,501.12
18714,17381,550917,721.4399999999999
18715,17381,552181,1484.4
18716,17381,553927,784.92
18717,17381,556505,462.9599999999999
18718,17381,556506,50.88
18719,17381,559637,1236.48
18720,17381,559638,248.5
18721,17381,562343,376.32
18722,17381,562344,151.2
18723,17381,563173,528.0
18724,17381,565181,1386.0
18725,17381,569398,359.03999999999996
18726,17381,569399,520.32
18727,17381,569400,231.0
18728,17381,576608,595.44
18729,17381,580026,308.15999999999997
18731,17382,569660,65.4
18732,17383,580731,193.39000000000001
18733,17384,551862,227.65
18734,17384,577572,108.75
18735,17385,578703,256.11
18736,17386,558182,434.0400000000001
18737,17386,558203,179.28000000000003
18738,17386,563684,928.08
18739,17386,565142,152.64000000000001
18740,17386,565143,3.3
18741,17386,580167,989.08
18742,17387,574643,309.14
18743,17387,577411,437.67
18744,17388,544999,381.6
18745,17388,552970,381.6
18746,17388,561878,189.82999999999998
18747,17388,567977,306.53000000000003
18748,17389,540985,105.54
18749,17389,541124,131.39999999999998
18750,17389,542230,227.39999999999998
18751,17389,542739,212.99999999999997
18752,17389,544350,96.9
18753,17389,545512,124.68
18754,17389,545987,105.53999999999999
18755,17389,549471,73.5
18756,17389,550299,2924.25
18757,17389,553689,370.26
18758,17389,553690,108.0
18759,17389,553898,141.60000000000002
18760,17389,554510,336.6
18761,17389,555884,147.62
18762,17389,556881,263.06
18763,17389,557781,52.5
18764,17389,558384,374.45
18765,17389,559151,473.7
18766,17389,559932,561.9
18767,17389,560266,338.70000000000005
18768,17389,560382,119.39999999999999
18769,17389,561607,475.1
18770,17389,562141,375.48
18771,17389,562925,625.8
18772,17389,565469,591.3
18773,17389,568319,4091.46
18774,17389,573749,307.32
18775,17389,574295,7427.32
18776,17389,574829,403.20000000000005
18777,17389,575683,3782.52
18778,17389,578821,441.0
18779,17389,580985,4414.88
18780,17389,580987,720.0
18781,17389,581485,741.9
18791,17391,558331,407.04
18792,17391,558387,101.76
18793,17392,539317,271.77
18794,17392,543274,145.5
18795,17394,551836,203.86999999999998
18796,17396,536849,397.5
18797,17396,559940,791.7
18798,17396,559941,1960.7999999999997
18799,17396,559942,1037.1
18800,17396,559944,596.7
18801,17396,559945,18.0
18802,17396,569337,2034.0
18803,17396,573577,495.0
18804,17397,577049,298.78
18805,17397,577052,382.63
18806,17398,548152,305.68
18807,17398,553130,222.77
18808,17398,563506,124.92999999999999
18809,17400,539760,424.17
18810,17400,548400,626.9
18811,17400,548530,11.8
18812,17400,553173,243.75
18813,17400,562540,791.22
18814,17402,537194,271.2
18815,17402,537207,188.77
18816,17402,541217,111.9
18817,17402,550801,212.5
18818,17402,556230,226.28
18819,17402,558079,151.66
18820,17402,563841,278.9
18821,17402,564836,291.24
18822,17402,566926,115.2
18823,17402,571311,151.5
18824,17402,572056,35.0
18825,17402,575317,312.9
18826,17402,580554,286.8
18827,17403,574290,263.92
18828,17404,538848,1188.0
18829,17404,539338,2646.2999999999997
18830,17404,542428,2758.7599999999998
18831,17404,546161,122.39999999999999
18832,17404,546530,4400.28
18833,17404,552957,2557.88
18834,17404,559145,2825.1
18835,17404,561902,3633.58
18836,17404,562285,612.0
18837,17404,562650,80.0
18838,17404,566494,4114.08
18839,17404,571191,15.0
18840,17404,571318,5296.96
18841,17404,576083,1000.48
18842,17404,580704,238.0
18846,17405,559804,392.53000000000003
18847,17405,568589,456.52000000000004
18848,17405,581445,148.4
18851,17406,537688,702.1
18852,17406,540647,931.12
18853,17406,540653,250.0
18856,17408,558440,32.65
18857,17409,549026,260.55
18858,17409,555945,511.3
18859,17410,552308,302.4
18860,17410,565454,117.15
18861,17410,570836,449.15
18862,17410,574024,109.68
18863,17410,578306,236.34
18864,17411,547511,285.58
18865,17411,568140,283.86
18866,17411,578948,209.5
18868,17412,536802,197.3
18869,17412,539308,250.46
18870,17412,543540,141.36
18871,17412,554955,120.7
18872,17412,570632,160.4
18873,17412,576692,201.44
18874,17412,581096,186.4
18875,17414,556010,598.0
18876,17414,573005,180.0
18877,17415,567623,507.84
18878,17416,545530,2069.71
18879,17416,553919,1005.7
18880,17416,554834,327.59999999999997
18881,17416,557119,937.74
18882,17416,563940,898.66
18883,17416,567975,584.3199999999999
18884,17416,575612,1014.61
18887,17418,541649,167.39000000000001
18888,17418,573270,296.07
18889,17419,537629,356.87
18890,17419,537631,17.4
18891,17419,541522,330.2
18892,17419,544332,333.0
18893,17419,545915,318.33
18894,17419,547004,321.75
18895,17419,548757,357.5
18896,17419,560547,614.2
18897,17419,569726,450.7
18898,17419,573745,318.40999999999997
18899,17419,576924,477.67
18900,17419,579156,304.94
18903,17420,536385,130.85
18904,17420,557632,260.66
18905,17420,572094,207.32
18906,17422,544179,265.9
18907,17422,551561,287.02
18908,17422,556486,375.04
18909,17422,560606,264.06
18910,17422,565863,380.71
18911,17422,578263,280.4
18916,17423,552044,432.14
18917,17423,572474,231.49
18920,17425,570287,688.97
18921,17425,577553,70.2
18922,17426,545447,1193.88
18923,17426,557217,1987.19
18924,17426,557218,98.16
18925,17426,566219,1001.36
18926,17426,580129,619.21
18927,17426,580130,122.46000000000001
18929,17427,568819,100.8
18930,17428,537233,353.0
18931,17428,538541,540.95
18932,17428,540025,323.04
18933,17428,540768,670.8000000000001
18934,17428,543457,593.49
18935,17428,544701,589.99
18936,17428,545692,510.7
18937,17428,547987,437.02
18938,17428,549747,614.0
18939,17428,549748,497.82
18940,17428,552732,590.9499999999999
18941,17428,552734,1160.67
18942,17428,552735,360.03999999999996
18943,17428,556719,188.44
18944,17428,556720,350.8
18945,17428,556722,236.28
18946,17428,557473,516.6
18947,17428,559158,345.65
18948,17428,562448,1327.55
18949,17428,563910,310.0
18950,17428,566929,4090.28
18951,17428,569840,433.2
18952,17428,569841,124.3
18953,17428,572835,615.4
18954,17428,573902,311.18
18955,17428,577044,460.8
18956,17428,577045,145.0
18957,17428,581488,415.6
18963,17429,551891,186.86
18964,17429,555852,189.28
18965,17429,562211,135.98000000000002
18967,17430,538037,112.6
18968,17430,574754,153.16
18969,17431,542613,403.3
18970,17432,574085,175.89
18971,17432,577804,189.87
18972,17433,566427,303.15999999999997
18973,17434,566901,492.61
18974,17434,571942,294.48
18975,17434,574064,313.74
18976,17434,576833,226.17000000000002
18977,17434,578310,313.52
18978,17434,579832,371.56
18979,17434,581137,321.34000000000003
18982,17436,551202,122.39999999999999
18983,17436,581358,93.89999999999999
18984,17438,548408,378.3
18986,17440,549105,117.6
18987,17440,549107,5.8500000000000005
18988,17440,559111,53.65
18991,17442,544656,428.22999999999996
18992,17442,551665,374.0
18993,17442,558335,254.18
18994,17442,562893,517.69
18995,17442,565844,331.24
18996,17442,574090,321.92
19001,17443,551736,534.24
19002,17444,557322,1171.46
19003,17444,559557,1217.64
19004,17444,560187,550.94
19005,17446,543025,68.10000000000001
19006,17446,556977,52.800000000000004
19007,17447,568794,372.48
19008,17447,573383,169.05
19010,17449,538917,684.26
19011,17449,545338,338.34
19012,17449,550633,300.09000000000003
19013,17449,565667,158.86
19014,17449,572751,391.0
19015,17449,572752,206.62
19016,17449,581191,424.04
19018,17450,537448,39.599999999999994
19019,17450,537456,1989.2399999999998
19020,17450,540689,12797.52
19021,17450,540691,1508.6599999999999
19022,17450,540698,4314.0199999999995
19023,17450,546067,2099.7
19024,17450,547708,11343.199999999999
19025,17450,547718,57.599999999999994
19026,17450,550710,3108.64
19027,17450,551234,476.4
19028,17450,554358,2825.3999999999996
19029,17450,554366,9468.48
19030,17450,554845,5518.68
19031,17450,555010,213.12
19032,17450,557125,5405.48
19033,17450,559700,1752.06
19034,17450,560080,3279.36
19035,17450,561659,3453.7200000000003
19036,17450,563588,813.4000000000001
19037,17450,563589,2080.0
19038,17450,563590,13031.5
19039,17450,564109,34.56
19040,17450,565589,691.1999999999999
19041,17450,567377,957.9000000000001
19042,17450,567381,22104.8
19043,17450,567384,4418.0
19044,17450,567387,3189.94
19045,17450,567423,30757.0
19046,17450,567453,1468.8
19047,17450,567458,4563.84
19048,17450,567480,3200.0
19049,17450,569029,320.0
19050,17450,569030,2800.0
19051,17450,572545,1896.7200000000003
19052,17450,573452,2039.24
19053,17450,574285,2907.2000000000003
19054,17450,574293,6162.620000000001
19055,17450,576088,1314.94
19056,17450,576090,3174.3999999999996
19057,17450,577747,5490.24
19058,17450,579249,1147.2
19059,17450,579251,3789.36
19060,17450,579252,1034.4
19061,17450,579253,230.39999999999998
19062,17450,579271,2586.6899999999996
19063,17450,580063,1562.4
19073,17451,564631,316.15999999999997
19074,17451,567195,214.97
19075,17451,571217,470.55
19076,17451,571218,18.72
19077,17451,578372,27.29
19078,17451,578373,307.08
19079,17451,581418,294.18
19083,17453,569917,341.99999999999994
19084,17453,577825,144.72
19085,17454,538910,165.85
19086,17454,543808,132.25
19087,17454,550723,115.43
19088,17454,555103,104.0
19089,17455,554008,131.7
19090,17456,538108,249.86
19091,17457,540059,385.8
19092,17457,543167,331.26
19093,17457,548645,313.38
19094,17457,553755,367.2
19095,17457,562521,340.06
19096,17458,578506,316.5
19097,17459,570482,300.39
19098,17459,573026,356.91
19099,17460,536585,19.9
19100,17460,536781,50.400000000000006
19101,17460,542108,133.5
19102,17460,546776,128.93
19103,17460,551383,119.9
19107,17461,575587,382.56
19108,17461,576911,327.56
19109,17461,576915,25.699999999999996
19110,17462,545218,463.40999999999997
19111,17462,570427,199.53
19113,17463,542617,691.46
19114,17463,550766,234.25
19115,17463,557066,286.83
19116,17463,572219,449.96
19117,17463,578272,198.31
19119,17464,558872,289.96000000000004
19120,17466,567699,460.41
19121,17466,579433,302.87
19122,17468,578802,107.0
19123,17468,579494,30.0
19124,17469,553738,305.36
19125,17469,558926,412.8
19126,17469,564083,304.2
19127,17469,568592,441.8
19128,17469,578260,378.90000000000003
19130,17470,537459,178.4
19131,17470,549007,304.13
19132,17470,552059,140.57999999999998
19133,17470,562354,193.36
19134,17470,572860,308.6
19135,17472,543812,248.71
19136,17472,544930,189.56
19137,17472,555249,259.27
19138,17475,567659,194.37
19139,17480,568013,506.32
19141,17481,565795,254.38
19142,17481,574306,405.0
19143,17481,578335,417.56
19144,17481,580891,172.4
19146,17483,556271,155.10000000000002
19147,17483,561675,119.64
19148,17483,569661,139.3
19149,17486,547514,396.87
19150,17489,552764,208.56
19151,17489,570695,168.07999999999998
19152,17490,556958,286.45
19153,17490,567295,313.1
19154,17490,568480,391.95
19155,17490,569936,233.87
19156,17490,581143,40.4
19157,17490,581481,242.3
19158,17490,581482,488.4
19163,17491,537592,327.40000000000003
19164,17491,541473,305.52
19165,17491,547569,556.9399999999999
19166,17491,556084,135.0
19167,17491,561807,318.5
19168,17491,565515,457.8
19169,17491,568317,305.51
19170,17491,574169,360.83000000000004
19171,17491,578807,331.52
19172,17491,581436,442.90000000000003
19174,17492,549018,374.57
19175,17495,573866,342.59000000000003
19176,17495,580213,154.97
19177,17496,539079,271.05
19178,17498,568160,272.22
19179,17499,544692,622.88
19180,17500,575494,288.0
19181,17500,576782,340.0
19182,17500,578042,510.0
19183,17501,551549,248.25
19184,17501,551550,40.35
19185,17502,575695,226.60000000000002
19186,17502,577734,132.0
19187,17502,578023,30.0
19188,17502,579676,300.5
19189,17503,573780,340.43
19190,17503,581010,218.53
19191,17504,541709,441.15
19192,17504,544804,346.28
19193,17504,546769,859.01
19195,17504,553185,537.49
19196,17504,553498,302.1
19197,17504,553499,210.35000000000002
19198,17504,553500,39.0
19199,17504,553501,9.9
19201,17505,553565,486.99
19202,17505,558704,658.85
19203,17506,568151,294.29
19205,17507,543162,340.56
19206,17507,547490,265.02
19207,17508,545579,387.31
19208,17509,570125,313.56
19209,17509,570177,654.69
19210,17509,570179,898.14
19211,17509,570180,898.14
19212,17509,570186,639.69
19213,17509,570192,898.14
19214,17509,570249,896.89
19215,17509,570888,869.99
19219,17510,576388,308.48
19220,17511,536390,1803.27
19221,17511,537457,1638.64
19222,17511,538991,3238.75
19223,17511,540176,3844.84
19224,17511,542789,4427.58
19225,17511,544667,3332.31
19226,17511,546739,3002.07
19227,17511,547832,3962.06
19228,17511,548190,258.18
19229,17511,549835,1415.37
19230,17511,549979,31.0
19231,17511,550779,1459.49
19232,17511,551809,3554.41
19233,17511,551851,997.5
19234,17511,553540,2644.13
19235,17511,556845,4414.72
19236,17511,559032,2153.35
19237,17511,560729,5415.62
19238,17511,562348,5149.28
19239,17511,563532,3254.71
19240,17511,565836,3185.15
19241,17511,567610,4462.360000000001
19242,17511,568485,566.56
19243,17511,569573,3848.8
19244,17511,572772,1820.89
19245,17511,572773,78.72
19246,17511,575219,7057.38
19248,17511,578125,3956.6800000000003
19249,17511,580652,2430.08
19250,17511,581020,4949.24
19266,17512,543734,489.56
19267,17512,544092,77.5
19268,17512,544605,79.2
19269,17512,547564,441.81
19270,17512,551902,99.6
19271,17512,554322,109.8
19272,17512,559471,238.9
19273,17512,562926,350.58
19274,17512,571912,581.41
19275,17512,575850,451.68
19277,17513,568728,513.2
19278,17514,562263,208.65
19279,17515,542121,231.48
19280,17515,546771,200.7
19281,17515,553515,139.19
19282,17515,575090,67.65
19283,17516,545053,318.03
19284,17516,545055,6.6
19285,17516,552176,127.38
19286,17516,563184,153.64
19287,17516,578662,159.23
19288,17517,543189,153.94
19289,17519,537420,330.35
19290,17519,547513,313.45
19291,17519,553420,306.85
19292,17519,557298,200.5
19293,17519,561719,331.90000000000003
19294,17519,578086,356.02
19296,17520,571404,546.81
19297,17521,554505,159.56
19298,17521,569667,338.19
19299,17521,575563,224.21
19301,17522,552004,147.44
19302,17522,553427,100.98
19303,17522,556222,539.12
19304,17522,561045,124.71
19305,17522,581361,158.45999999999998
19306,17523,577527,188.73
19307,17523,577529,60.48
19308,17523,578330,277.98
19309,17523,579148,125.55
19310,17524,538640,145.0
19311,17525,538994,422.70000000000005
19312,17526,538010,211.79999999999998
19313,17526,538721,11.8
19314,17526,544603,175.90000000000003
19315,17526,580598,307.2
19320,17527,551978,251.55
19321,17527,563946,314.51
19322,17527,567369,171.65
19323,17527,571410,151.15
19326,17528,568894,773.11
19327,17528,568912,327.72
19328,17528,570862,462.40999999999997
19329,17528,572129,521.59
19330,17528,573100,388.01
19331,17528,575342,364.77
19332,17528,577834,501.39
19333,17528,581399,200.5
19337,17530,538171,300.64
19338,17530,544087,344.69
19339,17530,550819,428.15999999999997
19340,17530,551272,29.880000000000003
19341,17530,551299,15.0
19342,17530,553556,246.89
19343,17530,566959,395.55
19344,17530,573152,218.83
19345,17530,578324,172.45
19346,17530,581456,215.03
19347,17531,555405,296.7
19349,17534,571428,223.36
19350,17535,545665,164.4
19351,17536,556909,76.5
19352,17537,543535,620.75
19353,17537,575520,266.92
19354,17538,576198,98.42
19355,17540,542386,268.8
19356,17540,576503,301.6
19358,17542,546625,170.75
19359,17545,573038,340.89
19360,17545,573068,122.68
19361,17545,573075,178.75
19366,17549,571736,28.2
19367,17549,576641,120.66
19368,17550,549570,156.22
19369,17550,554816,100.44
19370,17550,554819,10.5
19371,17551,539019,290.34
19372,17552,536842,263.62
19373,17552,536843,34.9
19374,17552,569007,615.39
19375,17552,570481,16.5
19378,17553,562040,1487.6
19379,17554,560106,772.43
19380,17554,562730,477.46000000000004
19381,17554,570661,210.14
19382,17554,578103,254.12
19383,17554,581411,238.3
19384,17555,540520,195.45
19385,17555,577497,284.86
19386,17556,553612,157.9
19387,17557,567323,288.36
19388,17557,572906,150.8
19389,17557,578804,102.3
19390,17560,542944,162.1
19392,17560,553893,323.95
19393,17560,559325,219.78
19394,17560,565669,149.12
19395,17561,577511,165.12
19396,17562,557292,285.1
19397,17562,559097,109.0
19398,17562,562929,126.30000000000001
19399,17562,564023,125.7
19400,17562,566588,191.78
19401,17562,571911,103.80000000000001
19402,17562,578825,165.70000000000002
19404,17564,567488,119.12
19405,17564,572868,124.34
19406,17564,576563,210.55
19407,17566,576246,394.82
19408,17566,580137,474.95
19409,17567,536782,512.95
19410,17567,544105,396.0
19411,17567,545462,504.33
19412,17567,550773,390.69
19413,17567,559927,265.77
19414,17567,565923,590.4
19415,17567,571036,988.03
19416,17567,580322,418.0
19419,17569,540827,344.14
19420,17571,543973,282.7
19421,17571,545738,75.6
19422,17571,560249,201.25
19423,17571,572103,866.12
19424,17572,536524,70.80000000000001
19425,17572,550265,81.4
19426,17572,565090,43.8
19427,17572,569002,30.75
19428,17573,565802,157.01
19429,17573,566964,7.5
19430,17573,575620,198.39000000000001
19432,17574,549584,185.65
19433,17576,538157,119.65
19434,17576,538665,177.35
19435,17576,541511,99.57
19436,17576,541513,15.0
19437,17576,544330,147.20000000000002
19438,17576,545459,136.12
19439,17576,547401,198.02
19440,17576,549903,294.37
19441,17576,552526,147.15
19442,17576,556257,294.86
19443,17576,559824,263.38
19444,17576,563731,99.7
19445,17576,564557,80.18
19446,17576,565200,125.55
19447,17576,566932,236.8
19448,17576,568564,226.5
19449,17576,571715,317.0
19450,17576,573918,132.53
19451,17576,580128,289.0
19455,17578,552034,124.74
19457,17579,556577,164.41
19458,17579,561089,97.75000000000001
19459,17579,580633,178.04
19461,17580,539269,46.85
19462,17580,542717,121.17
19463,17580,548640,47.7
19464,17581,536769,637.95
19465,17581,536771,118.38
19466,17581,541202,448.95
19467,17581,545591,356.9
19468,17581,545592,369.95
19469,17581,545593,102.4
19470,17581,552560,791.33
19471,17581,552561,44.550000000000004
19472,17581,552562,323.7
19474,17581,556890,1063.3500000000001
19475,17581,556891,139.64
19476,17581,556892,120.94
19477,17581,558892,271.41
19478,17581,558893,62.6
19479,17581,563944,1309.6200000000001
19480,17581,563945,66.24
19481,17581,567792,1015.2
19482,17581,567794,820.78
19483,17581,574684,1349.69
19484,17581,574685,174.9
19485,17581,574687,157.7
19486,17581,581579,903.62
19487,17581,581581,51.18
19488,17581,581582,29.88
19495,17582,550328,175.27
19496,17584,562369,734.45
19497,17584,580374,492.85
19499,17585,540240,417.81
19500,17585,547240,103.72
19501,17585,557758,280.74
19502,17585,564049,314.40999999999997
19503,17588,550832,397.20000000000005
19504,17588,557510,305.04
19505,17588,564953,537.96
19506,17589,549958,590.77
19507,17589,555568,620.65
19508,17589,559698,631.65
19509,17589,570479,561.1
19510,17590,573381,349.38
19511,17590,578074,797.71
19512,17590,581132,320.93
19513,17591,537646,384.3
19514,17591,541946,298.48
19515,17591,543913,151.68
19516,17591,546873,326.04
19517,17591,554019,455.82000000000005
19518,17591,562778,213.6
19519,17591,568530,362.8
19521,17593,539761,662.9
19522,17593,558099,849.36
19523,17593,560299,732.0
19524,17593,566079,985.62
19525,17593,580759,678.2
19527,17594,548234,315.0
19528,17594,566950,678.18
19529,17595,574079,155.8
19530,17595,578999,230.89
19531,17596,537362,390.97
19532,17596,548975,354.29
19533,17596,555257,541.95
19534,17596,561325,449.87
19535,17596,570168,610.36
19536,17596,572677,164.07999999999998
19537,17596,576792,295.17
19538,17597,552563,2044.3700000000001
19539,17600,577826,161.67000000000002
19540,17601,550184,116.00999999999999
19541,17602,541596,767.0500000000001
19542,17602,562595,128.75
19543,17602,566913,1224.64
19544,17602,573151,1023.73
19545,17602,576860,769.36
19546,17602,581146,1088.69
19549,17603,567868,390.97
19554,17604,542727,136.24
19555,17604,552183,173.12
19556,17608,574686,186.19
19557,17608,574688,5.8
19558,17609,541265,417.1
19559,17609,543645,107.65
19560,17609,568566,213.35
19561,17609,573345,331.21
19562,17609,573349,29.97
19564,17611,538637,244.19
19565,17611,541593,321.4
19566,17611,541848,487.58
19567,17611,546429,365.37
19568,17611,549713,282.4
